route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
A,3,3_11867849,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,3,3_11867851,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,3,3_11867853,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,3,3_11867855,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,3,3_11867859,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,3,3_11867861,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,3,3_11867863,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,3,3_11867865,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,3,3_11867867,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,3,3_11867869,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,3,3_11867871,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,3,3_11867586,"KRZYKI",0,830926,23,1,830926
A,3,3_11867686,"KRZYKI",0,830926,22,1,830926
A,3,3_11867798,"KRZYKI",0,830926,1,2,830926
A,3,3_11867800,"KRZYKI",0,830926,1,2,830926
A,3,3_11867802,"KRZYKI",0,830926,1,2,830926
A,3,3_11867804,"KRZYKI",0,830926,1,2,830926
A,3,3_11867806,"KRZYKI",0,830926,1,2,830926
A,3,3_11867808,"KRZYKI",0,830926,1,2,830926
A,3,3_11867810,"KRZYKI",0,830926,1,2,830926
A,3,3_11867814,"KRZYKI",0,830926,2,1,830926
A,3,3_11867816,"KRZYKI",0,830926,2,1,830926
A,3,3_11867818,"KRZYKI",0,830926,2,1,830926
A,3,3_11867820,"KRZYKI",0,830926,2,1,830926
A,3,3_11867822,"KRZYKI",0,830926,2,1,830926
A,3,3_11867824,"KRZYKI",0,830926,2,1,830926
A,3,3_11867829,"KRZYKI",0,830926,3,1,830926
A,3,3_11867831,"KRZYKI",0,830926,3,1,830926
A,3,3_11867833,"KRZYKI",0,830926,3,1,830926
A,3,3_11867835,"KRZYKI",0,830926,3,1,830926
A,3,3_11867837,"KRZYKI",0,830926,3,1,830926
A,3,3_11867839,"KRZYKI",0,830926,3,1,830926
A,3,3_11867844,"KRZYKI",0,830926,4,1,830926
A,3,3_11867846,"KRZYKI",0,830926,4,1,830926
A,3,3_11867848,"KRZYKI",0,830926,4,1,830926
A,3,3_11867850,"KRZYKI",0,830926,4,1,830926
A,3,3_11867852,"KRZYKI",0,830926,4,1,830926
A,3,3_11867854,"KRZYKI",0,830926,4,1,830926
A,3,3_11867856,"KRZYKI",0,830926,4,1,830926
A,3,3_11867860,"KRZYKI",0,830926,5,1,830926
A,3,3_11867862,"KRZYKI",0,830926,5,1,830926
A,3,3_11867864,"KRZYKI",0,830926,5,1,830926
A,3,3_11867866,"KRZYKI",0,830926,5,1,830926
A,3,3_11867868,"KRZYKI",0,830926,5,1,830926
A,3,3_11867870,"KRZYKI",0,830926,5,1,830926
A,3,3_11867637,"KRZYKI",0,830950,21,1,830950
A,3,3_11867587,"SOŁTYSOWICE",1,830951,23,1,830951
A,3,3_11867857,"Zajezdnia Obornicka",1,830954,4,1,830954
A,3,3_11867796,"KRZYKI",0,830955,1,2,830955
A,3,3_11867827,"KRZYKI",0,830955,3,1,830955
A,3,3_11867842,"KRZYKI",0,830955,4,1,830955
A,3,3_11867858,"KRZYKI",0,830955,5,1,830955
A,4,4_11870541,"KOSZAROWA (Szpital)",1,826263,23,1,826263
A,4,4_11870588,"KOSZAROWA (Szpital)",1,826263,21,1,826263
A,4,4_11870627,"KOSZAROWA (Szpital)",1,826263,22,1,826263
A,4,4_11870760,"KOSZAROWA (Szpital)",1,826263,2,1,826263
A,4,4_11870773,"Zajezdnia Obornicka",0,830361,2,1,830361
A,4,4_11870788,"Zajezdnia Obornicka",0,830361,3,1,830361
A,4,4_11870819,"Zajezdnia Obornicka",0,830361,5,1,830361
A,4,4_11870629,"KOSZAROWA (Szpital)",1,830925,22,1,830925
A,4,4_11870744,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,4,4_11870746,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,4,4_11870748,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,4,4_11870750,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,4,4_11870752,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,4,4_11870754,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,4,4_11870756,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,4,4_11870762,"KOSZAROWA (Szpital)",1,830925,2,1,830925
A,4,4_11870764,"KOSZAROWA (Szpital)",1,830925,2,1,830925
A,4,4_11870766,"KOSZAROWA (Szpital)",1,830925,2,1,830925
A,4,4_11870768,"KOSZAROWA (Szpital)",1,830925,2,1,830925
A,4,4_11870770,"KOSZAROWA (Szpital)",1,830925,2,1,830925
A,4,4_11870772,"KOSZAROWA (Szpital)",1,830925,2,1,830925
A,4,4_11870775,"KOSZAROWA (Szpital)",1,830925,3,1,830925
A,4,4_11870777,"KOSZAROWA (Szpital)",1,830925,3,1,830925
A,4,4_11870779,"KOSZAROWA (Szpital)",1,830925,3,1,830925
A,4,4_11870781,"KOSZAROWA (Szpital)",1,830925,3,1,830925
A,4,4_11870783,"KOSZAROWA (Szpital)",1,830925,3,1,830925
A,4,4_11870785,"KOSZAROWA (Szpital)",1,830925,3,1,830925
A,4,4_11870787,"KOSZAROWA (Szpital)",1,830925,3,1,830925
A,4,4_11870790,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,4,4_11870792,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,4,4_11870794,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,4,4_11870796,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,4,4_11870798,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,4,4_11870800,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,4,4_11870802,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,4,4_11870806,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,4,4_11870808,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,4,4_11870810,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,4,4_11870812,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,4,4_11870814,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,4,4_11870816,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,4,4_11870818,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,4,4_11870542,"KRZYKI",0,830926,23,1,830926
A,4,4_11870628,"KRZYKI",0,830926,22,1,830926
A,4,4_11870745,"KRZYKI",0,830926,1,2,830926
A,4,4_11870747,"KRZYKI",0,830926,1,2,830926
A,4,4_11870749,"KRZYKI",0,830926,1,2,830926
A,4,4_11870751,"KRZYKI",0,830926,1,2,830926
A,4,4_11870753,"KRZYKI",0,830926,1,2,830926
A,4,4_11870755,"KRZYKI",0,830926,1,2,830926
A,4,4_11870757,"KRZYKI",0,830926,1,2,830926
A,4,4_11870761,"KRZYKI",0,830926,2,1,830926
A,4,4_11870763,"KRZYKI",0,830926,2,1,830926
A,4,4_11870765,"KRZYKI",0,830926,2,1,830926
A,4,4_11870767,"KRZYKI",0,830926,2,1,830926
A,4,4_11870769,"KRZYKI",0,830926,2,1,830926
A,4,4_11870771,"KRZYKI",0,830926,2,1,830926
A,4,4_11870776,"KRZYKI",0,830926,3,1,830926
A,4,4_11870778,"KRZYKI",0,830926,3,1,830926
A,4,4_11870780,"KRZYKI",0,830926,3,1,830926
A,4,4_11870782,"KRZYKI",0,830926,3,1,830926
A,4,4_11870784,"KRZYKI",0,830926,3,1,830926
A,4,4_11870786,"KRZYKI",0,830926,3,1,830926
A,4,4_11870791,"KRZYKI",0,830926,4,1,830926
A,4,4_11870793,"KRZYKI",0,830926,4,1,830926
A,4,4_11870795,"KRZYKI",0,830926,4,1,830926
A,4,4_11870797,"KRZYKI",0,830926,4,1,830926
A,4,4_11870799,"KRZYKI",0,830926,4,1,830926
A,4,4_11870801,"KRZYKI",0,830926,4,1,830926
A,4,4_11870803,"KRZYKI",0,830926,4,1,830926
A,4,4_11870807,"KRZYKI",0,830926,5,1,830926
A,4,4_11870809,"KRZYKI",0,830926,5,1,830926
A,4,4_11870811,"KRZYKI",0,830926,5,1,830926
A,4,4_11870813,"KRZYKI",0,830926,5,1,830926
A,4,4_11870815,"KRZYKI",0,830926,5,1,830926
A,4,4_11870817,"KRZYKI",0,830926,5,1,830926
A,4,4_11870589,"KRZYKI",0,830950,21,1,830950
A,4,4_11870543,"SOŁTYSOWICE",1,830951,23,1,830951
A,4,4_11870804,"Zajezdnia Obornicka",1,830954,4,1,830954
A,4,4_11870743,"KRZYKI",0,830955,1,2,830955
A,4,4_11870774,"KRZYKI",0,830955,3,1,830955
A,4,4_11870789,"KRZYKI",0,830955,4,1,830955
A,4,4_11870805,"KRZYKI",0,830955,5,1,830955
A,6,6_11859963,"KOSZAROWA (Szpital)",1,826263,23,1,826263
A,6,6_11860011,"KOSZAROWA (Szpital)",1,826263,21,1,826263
A,6,6_11860050,"KOSZAROWA (Szpital)",1,826263,22,1,826263
A,6,6_11860273,"KOSZAROWA (Szpital)",1,826263,4,2,826263
A,6,6_11860337,"KOSZAROWA (Szpital)",1,826263,9,2,826263
A,6,6_11858226,"Zajezdnia Obornicka",0,830361,8,1,830361
A,6,6_11858886,"Zajezdnia Obornicka",0,830361,15,2,830361
A,6,6_11860244,"Zajezdnia Obornicka",0,830361,1,2,830361
A,6,6_11860259,"Zajezdnia Obornicka",0,830361,2,2,830361
A,6,6_11860272,"Zajezdnia Obornicka",0,830361,3,2,830361
A,6,6_11860311,"Zajezdnia Obornicka",0,830361,6,2,830361
A,6,6_11860324,"Zajezdnia Obornicka",0,830361,7,2,830361
A,6,6_11860348,"Zajezdnia Obornicka",0,830361,9,2,830361
A,6,6_11860359,"Zajezdnia Obornicka",0,830361,10,2,830361
A,6,6_11858225,"KOSZAROWA (Szpital)",1,830925,8,1,830925
A,6,6_11858885,"KOSZAROWA (Szpital)",1,830925,15,2,830925
A,6,6_11860052,"KOSZAROWA (Szpital)",1,830925,22,1,830925
A,6,6_11860233,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,6,6_11860235,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,6,6_11860237,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,6,6_11860239,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,6,6_11860241,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,6,6_11860243,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,6,6_11860246,"KOSZAROWA (Szpital)",1,830925,2,2,830925
A,6,6_11860248,"KOSZAROWA (Szpital)",1,830925,2,2,830925
A,6,6_11860250,"KOSZAROWA (Szpital)",1,830925,2,2,830925
A,6,6_11860252,"KOSZAROWA (Szpital)",1,830925,2,2,830925
A,6,6_11860254,"KOSZAROWA (Szpital)",1,830925,2,2,830925
A,6,6_11860256,"KOSZAROWA (Szpital)",1,830925,2,2,830925
A,6,6_11860258,"KOSZAROWA (Szpital)",1,830925,2,2,830925
A,6,6_11860261,"KOSZAROWA (Szpital)",1,830925,3,2,830925
A,6,6_11860263,"KOSZAROWA (Szpital)",1,830925,3,2,830925
A,6,6_11860265,"KOSZAROWA (Szpital)",1,830925,3,2,830925
A,6,6_11860267,"KOSZAROWA (Szpital)",1,830925,3,2,830925
A,6,6_11860269,"KOSZAROWA (Szpital)",1,830925,3,2,830925
A,6,6_11860271,"KOSZAROWA (Szpital)",1,830925,3,2,830925
A,6,6_11860275,"KOSZAROWA (Szpital)",1,830925,4,2,830925
A,6,6_11860277,"KOSZAROWA (Szpital)",1,830925,4,2,830925
A,6,6_11860279,"KOSZAROWA (Szpital)",1,830925,4,2,830925
A,6,6_11860281,"KOSZAROWA (Szpital)",1,830925,4,2,830925
A,6,6_11860285,"KOSZAROWA (Szpital)",1,830925,5,2,830925
A,6,6_11860287,"KOSZAROWA (Szpital)",1,830925,5,2,830925
A,6,6_11860289,"KOSZAROWA (Szpital)",1,830925,5,2,830925
A,6,6_11860291,"KOSZAROWA (Szpital)",1,830925,5,2,830925
A,6,6_11860293,"KOSZAROWA (Szpital)",1,830925,5,2,830925
A,6,6_11860295,"KOSZAROWA (Szpital)",1,830925,5,2,830925
A,6,6_11860297,"KOSZAROWA (Szpital)",1,830925,5,2,830925
A,6,6_11860302,"KOSZAROWA (Szpital)",1,830925,6,2,830925
A,6,6_11860304,"KOSZAROWA (Szpital)",1,830925,6,2,830925
A,6,6_11860306,"KOSZAROWA (Szpital)",1,830925,6,2,830925
A,6,6_11860308,"KOSZAROWA (Szpital)",1,830925,6,2,830925
A,6,6_11860310,"KOSZAROWA (Szpital)",1,830925,6,2,830925
A,6,6_11860313,"KOSZAROWA (Szpital)",1,830925,7,2,830925
A,6,6_11860315,"KOSZAROWA (Szpital)",1,830925,7,2,830925
A,6,6_11860317,"KOSZAROWA (Szpital)",1,830925,7,2,830925
A,6,6_11860319,"KOSZAROWA (Szpital)",1,830925,7,2,830925
A,6,6_11860321,"KOSZAROWA (Szpital)",1,830925,7,2,830925
A,6,6_11860323,"KOSZAROWA (Szpital)",1,830925,7,2,830925
A,6,6_11860326,"KOSZAROWA (Szpital)",1,830925,8,2,830925
A,6,6_11860328,"KOSZAROWA (Szpital)",1,830925,8,2,830925
A,6,6_11860330,"KOSZAROWA (Szpital)",1,830925,8,2,830925
A,6,6_11860339,"KOSZAROWA (Szpital)",1,830925,9,2,830925
A,6,6_11860341,"KOSZAROWA (Szpital)",1,830925,9,2,830925
A,6,6_11860343,"KOSZAROWA (Szpital)",1,830925,9,2,830925
A,6,6_11860345,"KOSZAROWA (Szpital)",1,830925,9,2,830925
A,6,6_11860347,"KOSZAROWA (Szpital)",1,830925,9,2,830925
A,6,6_11860350,"KOSZAROWA (Szpital)",1,830925,10,2,830925
A,6,6_11860352,"KOSZAROWA (Szpital)",1,830925,10,2,830925
A,6,6_11860354,"KOSZAROWA (Szpital)",1,830925,10,2,830925
A,6,6_11860356,"KOSZAROWA (Szpital)",1,830925,10,2,830925
A,6,6_11860358,"KOSZAROWA (Szpital)",1,830925,10,2,830925
A,6,6_11860367,"KOSZAROWA (Szpital)",1,830925,11,2,830925
A,6,6_11860369,"KOSZAROWA (Szpital)",1,830925,11,2,830925
A,6,6_11860371,"KOSZAROWA (Szpital)",1,830925,11,2,830925
A,6,6_11860373,"KOSZAROWA (Szpital)",1,830925,11,2,830925
A,6,6_11860375,"KOSZAROWA (Szpital)",1,830925,11,2,830925
A,6,6_11859964,"KRZYKI",0,830926,23,1,830926
A,6,6_11860051,"KRZYKI",0,830926,22,1,830926
A,6,6_11860234,"KRZYKI",0,830926,1,2,830926
A,6,6_11860236,"KRZYKI",0,830926,1,2,830926
A,6,6_11860238,"KRZYKI",0,830926,1,2,830926
A,6,6_11860240,"KRZYKI",0,830926,1,2,830926
A,6,6_11860242,"KRZYKI",0,830926,1,2,830926
A,6,6_11860247,"KRZYKI",0,830926,2,2,830926
A,6,6_11860249,"KRZYKI",0,830926,2,2,830926
A,6,6_11860251,"KRZYKI",0,830926,2,2,830926
A,6,6_11860253,"KRZYKI",0,830926,2,2,830926
A,6,6_11860255,"KRZYKI",0,830926,2,2,830926
A,6,6_11860257,"KRZYKI",0,830926,2,2,830926
A,6,6_11860262,"KRZYKI",0,830926,3,2,830926
A,6,6_11860264,"KRZYKI",0,830926,3,2,830926
A,6,6_11860266,"KRZYKI",0,830926,3,2,830926
A,6,6_11860268,"KRZYKI",0,830926,3,2,830926
A,6,6_11860270,"KRZYKI",0,830926,3,2,830926
A,6,6_11860274,"KRZYKI",0,830926,4,2,830926
A,6,6_11860276,"KRZYKI",0,830926,4,2,830926
A,6,6_11860278,"KRZYKI",0,830926,4,2,830926
A,6,6_11860280,"KRZYKI",0,830926,4,2,830926
A,6,6_11860282,"KRZYKI",0,830926,4,2,830926
A,6,6_11860286,"KRZYKI",0,830926,5,2,830926
A,6,6_11860288,"KRZYKI",0,830926,5,2,830926
A,6,6_11860290,"KRZYKI",0,830926,5,2,830926
A,6,6_11860292,"KRZYKI",0,830926,5,2,830926
A,6,6_11860294,"KRZYKI",0,830926,5,2,830926
A,6,6_11860296,"KRZYKI",0,830926,5,2,830926
A,6,6_11860298,"KRZYKI",0,830926,5,2,830926
A,6,6_11860303,"KRZYKI",0,830926,6,2,830926
A,6,6_11860305,"KRZYKI",0,830926,6,2,830926
A,6,6_11860307,"KRZYKI",0,830926,6,2,830926
A,6,6_11860309,"KRZYKI",0,830926,6,2,830926
A,6,6_11860314,"KRZYKI",0,830926,7,2,830926
A,6,6_11860316,"KRZYKI",0,830926,7,2,830926
A,6,6_11860318,"KRZYKI",0,830926,7,2,830926
A,6,6_11860320,"KRZYKI",0,830926,7,2,830926
A,6,6_11860322,"KRZYKI",0,830926,7,2,830926
A,6,6_11860327,"KRZYKI",0,830926,8,2,830926
A,6,6_11860329,"KRZYKI",0,830926,8,2,830926
A,6,6_11860338,"KRZYKI",0,830926,9,2,830926
A,6,6_11860340,"KRZYKI",0,830926,9,2,830926
A,6,6_11860342,"KRZYKI",0,830926,9,2,830926
A,6,6_11860344,"KRZYKI",0,830926,9,2,830926
A,6,6_11860346,"KRZYKI",0,830926,9,2,830926
A,6,6_11860351,"KRZYKI",0,830926,10,2,830926
A,6,6_11860353,"KRZYKI",0,830926,10,2,830926
A,6,6_11860355,"KRZYKI",0,830926,10,2,830926
A,6,6_11860357,"KRZYKI",0,830926,10,2,830926
A,6,6_11860366,"KRZYKI",0,830926,11,2,830926
A,6,6_11860368,"KRZYKI",0,830926,11,2,830926
A,6,6_11860370,"KRZYKI",0,830926,11,2,830926
A,6,6_11860372,"KRZYKI",0,830926,11,2,830926
A,6,6_11860374,"KRZYKI",0,830926,11,2,830926
A,6,6_11860376,"KRZYKI",0,830926,11,2,830926
A,6,6_11860331,"KRZYKI",0,830949,8,2,830949
A,6,6_11860012,"KRZYKI",0,830950,21,1,830950
A,6,6_11859965,"SOŁTYSOWICE",1,830951,23,1,830951
A,6,6_11858884,"KRZYKI",0,830952,15,2,830952
A,6,6_11860283,"Zajezdnia Obornicka",1,830954,4,2,830954
A,6,6_11860377,"Zajezdnia Obornicka",1,830954,11,2,830954
A,6,6_11860232,"KRZYKI",0,830955,1,2,830955
A,6,6_11860245,"KRZYKI",0,830955,2,2,830955
A,6,6_11860260,"KRZYKI",0,830955,3,2,830955
A,6,6_11860284,"KRZYKI",0,830955,5,2,830955
A,6,6_11860301,"KRZYKI",0,830955,6,2,830955
A,6,6_11860312,"KRZYKI",0,830955,7,2,830955
A,6,6_11860325,"KRZYKI",0,830955,8,2,830955
A,6,6_11860349,"KRZYKI",0,830955,10,2,830955
C,3,3_11867896,"Zajezdnia Obornicka",0,825533,1,1,825533
C,3,3_11867942,"Zajezdnia Obornicka",0,825533,3,1,825533
C,3,3_11867875,"KOZANÓW",1,829774,1,1,829774
C,3,3_11867877,"KOZANÓW",1,829774,1,1,829774
C,3,3_11867879,"KOZANÓW",1,829774,1,1,829774
C,3,3_11867881,"KOZANÓW",1,829774,1,1,829774
C,3,3_11867883,"KOZANÓW",1,829774,1,1,829774
C,3,3_11867885,"KOZANÓW",1,829774,1,1,829774
C,3,3_11867887,"KOZANÓW",1,829774,1,1,829774
C,3,3_11867889,"KOZANÓW",1,829774,1,1,829774
C,3,3_11867891,"KOZANÓW",1,829774,1,1,829774
C,3,3_11867893,"KOZANÓW",1,829774,1,1,829774
C,3,3_11867895,"KOZANÓW",1,829774,1,1,829774
C,3,3_11867899,"KOZANÓW",1,829774,2,1,829774
C,3,3_11867901,"KOZANÓW",1,829774,2,1,829774
C,3,3_11867903,"KOZANÓW",1,829774,2,1,829774
C,3,3_11867905,"KOZANÓW",1,829774,2,1,829774
C,3,3_11867907,"KOZANÓW",1,829774,2,1,829774
C,3,3_11867909,"KOZANÓW",1,829774,2,1,829774
C,3,3_11867911,"KOZANÓW",1,829774,2,1,829774
C,3,3_11867913,"KOZANÓW",1,829774,2,1,829774
C,3,3_11867915,"KOZANÓW",1,829774,2,1,829774
C,3,3_11867917,"KOZANÓW",1,829774,2,1,829774
C,3,3_11867923,"KOZANÓW",1,829774,3,1,829774
C,3,3_11867925,"KOZANÓW",1,829774,3,1,829774
C,3,3_11867927,"KOZANÓW",1,829774,3,1,829774
C,3,3_11867929,"KOZANÓW",1,829774,3,1,829774
C,3,3_11867931,"KOZANÓW",1,829774,3,1,829774
C,3,3_11867933,"KOZANÓW",1,829774,3,1,829774
C,3,3_11867935,"KOZANÓW",1,829774,3,1,829774
C,3,3_11867937,"KOZANÓW",1,829774,3,1,829774
C,3,3_11867939,"KOZANÓW",1,829774,3,1,829774
C,3,3_11867941,"KOZANÓW",1,829774,3,1,829774
C,3,3_11867874,"PL. GRUNWALDZKI",0,829775,1,1,829775
C,3,3_11867876,"PL. GRUNWALDZKI",0,829775,1,1,829775
C,3,3_11867878,"PL. GRUNWALDZKI",0,829775,1,1,829775
C,3,3_11867880,"PL. GRUNWALDZKI",0,829775,1,1,829775
C,3,3_11867882,"PL. GRUNWALDZKI",0,829775,1,1,829775
C,3,3_11867884,"PL. GRUNWALDZKI",0,829775,1,1,829775
C,3,3_11867886,"PL. GRUNWALDZKI",0,829775,1,1,829775
C,3,3_11867888,"PL. GRUNWALDZKI",0,829775,1,1,829775
C,3,3_11867890,"PL. GRUNWALDZKI",0,829775,1,1,829775
C,3,3_11867892,"PL. GRUNWALDZKI",0,829775,1,1,829775
C,3,3_11867894,"PL. GRUNWALDZKI",0,829775,1,1,829775
C,3,3_11867898,"PL. GRUNWALDZKI",0,829775,2,1,829775
C,3,3_11867900,"PL. GRUNWALDZKI",0,829775,2,1,829775
C,3,3_11867902,"PL. GRUNWALDZKI",0,829775,2,1,829775
C,3,3_11867904,"PL. GRUNWALDZKI",0,829775,2,1,829775
C,3,3_11867906,"PL. GRUNWALDZKI",0,829775,2,1,829775
C,3,3_11867908,"PL. GRUNWALDZKI",0,829775,2,1,829775
C,3,3_11867910,"PL. GRUNWALDZKI",0,829775,2,1,829775
C,3,3_11867912,"PL. GRUNWALDZKI",0,829775,2,1,829775
C,3,3_11867914,"PL. GRUNWALDZKI",0,829775,2,1,829775
C,3,3_11867916,"PL. GRUNWALDZKI",0,829775,2,1,829775
C,3,3_11867922,"PL. GRUNWALDZKI",0,829775,3,1,829775
C,3,3_11867924,"PL. GRUNWALDZKI",0,829775,3,1,829775
C,3,3_11867926,"PL. GRUNWALDZKI",0,829775,3,1,829775
C,3,3_11867928,"PL. GRUNWALDZKI",0,829775,3,1,829775
C,3,3_11867930,"PL. GRUNWALDZKI",0,829775,3,1,829775
C,3,3_11867932,"PL. GRUNWALDZKI",0,829775,3,1,829775
C,3,3_11867934,"PL. GRUNWALDZKI",0,829775,3,1,829775
C,3,3_11867936,"PL. GRUNWALDZKI",0,829775,3,1,829775
C,3,3_11867938,"PL. GRUNWALDZKI",0,829775,3,1,829775
C,3,3_11867940,"PL. GRUNWALDZKI",0,829775,3,1,829775
C,3,3_11867873,"KOZANÓW",1,829908,1,1,829908
C,3,3_11867897,"KOZANÓW",1,829908,2,1,829908
C,3,3_11867921,"KOZANÓW",1,829908,3,1,829908
C,4,4_11870840,"Zajezdnia Obornicka",0,825533,1,1,825533
C,4,4_11870882,"Zajezdnia Obornicka",0,825533,3,1,825533
C,4,4_11870821,"KOZANÓW",1,829774,1,1,829774
C,4,4_11870823,"KOZANÓW",1,829774,1,1,829774
C,4,4_11870825,"KOZANÓW",1,829774,1,1,829774
C,4,4_11870827,"KOZANÓW",1,829774,1,1,829774
C,4,4_11870829,"KOZANÓW",1,829774,1,1,829774
C,4,4_11870831,"KOZANÓW",1,829774,1,1,829774
C,4,4_11870833,"KOZANÓW",1,829774,1,1,829774
C,4,4_11870835,"KOZANÓW",1,829774,1,1,829774
C,4,4_11870837,"KOZANÓW",1,829774,1,1,829774
C,4,4_11870839,"KOZANÓW",1,829774,1,1,829774
C,4,4_11870843,"KOZANÓW",1,829774,2,1,829774
C,4,4_11870845,"KOZANÓW",1,829774,2,1,829774
C,4,4_11870847,"KOZANÓW",1,829774,2,1,829774
C,4,4_11870849,"KOZANÓW",1,829774,2,1,829774
C,4,4_11870851,"KOZANÓW",1,829774,2,1,829774
C,4,4_11870853,"KOZANÓW",1,829774,2,1,829774
C,4,4_11870855,"KOZANÓW",1,829774,2,1,829774
C,4,4_11870857,"KOZANÓW",1,829774,2,1,829774
C,4,4_11870859,"KOZANÓW",1,829774,2,1,829774
C,4,4_11870865,"KOZANÓW",1,829774,3,1,829774
C,4,4_11870867,"KOZANÓW",1,829774,3,1,829774
C,4,4_11870869,"KOZANÓW",1,829774,3,1,829774
C,4,4_11870871,"KOZANÓW",1,829774,3,1,829774
C,4,4_11870873,"KOZANÓW",1,829774,3,1,829774
C,4,4_11870875,"KOZANÓW",1,829774,3,1,829774
C,4,4_11870877,"KOZANÓW",1,829774,3,1,829774
C,4,4_11870879,"KOZANÓW",1,829774,3,1,829774
C,4,4_11870881,"KOZANÓW",1,829774,3,1,829774
C,4,4_11870822,"PL. GRUNWALDZKI",0,829775,1,1,829775
